date,strategy,equity,benchmark_equity,drawdown,regime
2019-04-09,full_v0,9974.490559706086,10723.659913374151,-0.02093653919212246,2019_late_cycle
2019-04-10,full_v0,9976.203761325392,10733.611278746104,-0.020768376908904207,2019_late_cycle
2019-04-11,full_v0,9901.102217300546,10613.618168609059,-0.028140099521186457,2019_late_cycle
2019-04-12,full_v0,9943.858601125754,10646.114551891533,-0.02394327233798721,2019_late_cycle
2019-04-15,full_v0,9936.230787006876,10590.111786969,-0.024691993693220837,2019_late_cycle
2019-04-16,full_v0,9904.48943934948,10562.31231131866,-0.027807620852536408,2019_late_cycle
2019-04-17,full_v0,9929.156166299197,10512.184023419282,-0.02538641538749209,2019_late_cycle
2019-04-18,full_v0,9888.223919052485,10494.244408214448,-0.029404191273701308,2019_late_cycle
2019-04-22,full_v0,9870.392905094372,10528.009336990754,-0.031154425446669354,2019_late_cycle
2019-04-23,full_v0,9858.94911160105,10468.649024246808,-0.03227771089120168,2019_late_cycle
2019-04-24,full_v0,9886.057155443285,10459.666814581213,-0.029616873722522086,2019_late_cycle
2019-04-25,full_v0,9831.86663116631,10426.876497029916,-0.03493603883917862,2019_late_cycle
2019-04-26,full_v0,9884.01552535218,10447.041779148505,-0.029817273473338513,2019_late_cycle
2019-04-29,full_v0,9874.854968491123,10443.471658285325,-0.03071644385699135,2019_late_cycle
2019-04-30,full_v0,9891.063682001251,10449.096851832466,-0.029125449404745596,2019_late_cycle
2019-05-01,full_v0,9755.918451865899,10352.621293941025,-0.042390864408747064,2019_late_cycle
2019-05-02,full_v0,9732.27052792166,10268.640922507597,-0.04471206749367429,2019_late_cycle
2019-05-03,full_v0,9789.277396520523,10314.421534801279,-0.03911645920409501,2019_late_cycle
2019-05-06,full_v0,9818.404450914773,10321.646038126464,-0.03625744254478058,2019_late_cycle
2019-05-07,full_v0,9769.201310997041,10248.342068409027,-0.04108706227945391,2019_late_cycle
2019-05-08,full_v0,9746.331046688405,10275.200344003448,-0.0433319328309445,2019_late_cycle
2019-05-09,full_v0,9748.752544245473,10242.230185961667,-0.04309424652863447,2019_late_cycle
2019-05-10,full_v0,9763.120651462528,10273.344337760273,-0.0416839199868444,2019_late_cycle
2019-05-13,full_v0,9732.598179346145,10228.606330343306,-0.044679906298506045,2019_late_cycle
2019-05-14,full_v0,9730.703711378974,10302.973725281525,-0.044865861095217285,2019_late_cycle
2019-05-15,full_v0,9754.666345849595,10302.58093009733,-0.04251376705147192,2019_late_cycle
2019-05-16,full_v0,9733.927874235122,10336.71225868592,-0.044549387785101646,2019_late_cycle
2019-05-17,full_v0,9696.57539984283,10266.844149332175,-0.048215784843612775,2019_late_cycle
2019-05-20,full_v0,9692.911793529576,10322.788678561166,-0.04857539249020104,2019_late_cycle
2019-05-21,full_v0,9675.48594818232,10287.758350116233,-0.05028585663381446,2019_late_cycle
2019-05-22,full_v0,9626.29805975333,10151.677913094034,-0.05511397933209683,2019_late_cycle
2019-05-23,full_v0,9660.480918517347,10112.163363342768,-0.05175870140572292,2019_late_cycle
2019-05-24,full_v0,9684.510847142747,10169.213557841735,-0.04940000198722916,2019_late_cycle
2019-05-28,full_v0,9660.476142145732,10143.93663375486,-0.05175917023878229,2019_late_cycle
2019-05-29,full_v0,9632.242738734425,10160.805882601342,-0.05453046903231906,2019_late_cycle
2019-05-30,full_v0,9634.085497841434,10088.025984232041,-0.05434958980866911,2019_late_cycle
2019-05-31,full_v0,9659.925640155323,9933.586698260444,-0.051813205718658106,2019_late_cycle
2019-06-03,full_v0,9693.513013607419,9943.669109073435,-0.0485163786882834,2019_late_cycle
2019-06-04,full_v0,9705.022407625951,9995.277593524399,-0.04738665411015752,2019_late_cycle
2019-06-05,full_v0,9672.743980205514,9860.604483509831,-0.050554999267288014,2019_late_cycle
2019-06-06,full_v0,9721.737687112578,9920.748392790389,-0.04574593679386074,2019_late_cycle
2019-06-07,full_v0,9707.735463237714,9941.533501810327,-0.047120349420136654,2019_late_cycle
2019-06-10,full_v0,9699.817081484385,9928.16219760709,-0.04789759194666032,2019_late_cycle
2019-06-11,full_v0,9708.380250618102,9969.935582033026,-0.04705705919389924,2019_late_cycle
2019-06-12,full_v0,9740.24595855855,9889.200513437068,-0.04392922523480969,2019_late_cycle
2019-06-13,full_v0,9762.808456251965,9928.11086968135,-0.04171456405046581,2019_late_cycle
2019-06-14,full_v0,9763.567652358777,9953.63366951806,-0.04164004383679487,2019_late_cycle
2019-06-17,full_v0,9782.539470114942,9946.316011725079,-0.03977783208382546,2019_late_cycle
2019-06-18,full_v0,9782.750999352325,10032.95762009093,-0.03975706906380205,2019_late_cycle
2019-06-19,full_v0,9789.491458237555,10019.468134803325,-0.039095447604129085,2019_late_cycle
2019-06-20,full_v0,9871.873668217026,10130.080036862893,-0.031009078568167148,2019_late_cycle
2019-06-21,full_v0,9859.26195960947,10102.946715856282,-0.03224700275107184,2019_late_cycle
2019-06-24,full_v0,9911.470549311334,10241.442921902726,-0.027122377868083136,2019_late_cycle
2019-06-25,full_v0,9931.957084831416,10245.760046854957,-0.025111486359770785,2019_late_cycle
2019-06-26,full_v0,9904.613921461187,10258.547446624661,-0.027795402094458854,2019_late_cycle
2019-06-27,full_v0,9912.197016239668,10296.419146179822,-0.02705107024382314,2019_late_cycle
2019-06-28,full_v0,9888.837243121,10246.100314917983,-0.02934398938353744,2019_late_cycle
2019-07-01,full_v0,9808.943083285496,10170.219751626057,-0.037186139532325635,2019_late_cycle
2019-07-02,full_v0,9880.345116446115,10103.645412404347,-0.030177548840249924,2019_late_cycle
2019-07-03,full_v0,9889.604018503815,10179.601316962257,-0.029268725212854507,2019_late_cycle
2019-07-05,full_v0,9817.146336685924,10230.846053132951,-0.03638093493405259,2019_late_cycle
2019-07-08,full_v0,9799.613228592541,10210.664115197525,-0.03810192763898046,2019_late_cycle
2019-07-09,full_v0,9823.890423293657,10240.267494724387,-0.03571895738897091,2019_late_cycle
2019-07-10,full_v0,9883.506812407344,10414.010657905805,-0.029867207076798907,2019_late_cycle
2019-07-11,full_v0,9847.049137343203,10370.045107444268,-0.03344577355171263,2019_late_cycle
2019-07-12,full_v0,9878.082558935273,10441.360127376123,-0.03039963410601665,2019_late_cycle
2019-07-15,full_v0,9905.79103854232,10388.251272399011,-0.02767986012102841,2019_late_cycle
2019-07-16,full_v0,9905.44238664639,10275.573644080425,-0.027714082653979233,2019_late_cycle
2019-07-17,full_v0,10014.341848744969,10298.839250562081,-0.017024866637969094,2019_late_cycle
2019-07-18,full_v0,10108.339012182765,10312.726963059355,-0.007798411653560988,2019_late_cycle
2019-07-19,full_v0,10051.28842577116,10301.747117212719,-0.01339831114105039,2019_late_cycle
2019-07-22,full_v0,10080.730610294146,10342.486787360858,-0.010508362336119181,2019_late_cycle
2019-07-23,full_v0,10064.843129491579,10328.28007046483,-0.012067825633514828,2019_late_cycle
2019-07-24,full_v0,10107.166769829757,10288.770787887783,-0.007913475139577963,2019_late_cycle
2019-07-25,full_v0,10063.252803656147,10248.282060376881,-0.012223926830556398,2019_late_cycle
2019-07-26,full_v0,10059.211850737644,10191.972996604645,-0.012620573589172235,2019_late_cycle
2019-07-29,full_v0,10090.742793516076,10218.716236854389,-0.009525599086524839,2019_late_cycle
2019-07-30,full_v0,10115.562205442993,10246.282188168621,-0.007089406562111766,2019_late_cycle
2019-07-31,full_v0,10035.086212186257,10235.709803893016,-0.014988667581835924,2019_late_cycle
2019-08-01,full_v0,10116.794925970076,10091.21074273256,-0.006968406735781807,2019_late_cycle
2019-08-02,full_v0,10082.421944444888,10034.451039492023,-0.01034234649229282,2019_late_cycle
2019-08-05,full_v0,10140.896122564516,10001.917168575521,-0.004602711885892896,2019_late_cycle
2019-08-06,full_v0,10169.772268395398,9996.084523730182,-0.0017683235928019903,2019_late_cycle
2019-08-07,full_v0,10305.923179254132,10038.229095507675,0.0,2019_late_cycle
2019-08-08,full_v0,10305.988359962255,10103.516668381273,0.0,2019_late_cycle
2019-08-09,full_v0,10297.44424923102,10152.427782586348,-0.0008290433127624564,2019_late_cycle
2019-08-12,full_v0,10336.992591237753,10117.056275806584,0.0,2019_late_cycle
2019-08-13,full_v0,10303.80283030226,10230.049896950624,-0.0032107753432681907,2019_late_cycle
2019-08-14,full_v0,10355.512750480772,10186.904089972499,0.0,2019_late_cycle
2019-08-15,full_v0,10380.791528373304,10230.941946383338,0.0,2019_late_cycle
2019-08-16,full_v0,10346.478535589118,10190.16170257397,-0.00330543125641225,2019_late_cycle
2019-08-19,full_v0,10279.088331914047,10185.295647801013,-0.009797248714732087,2019_late_cycle
2019-08-20,full_v0,10341.434734277134,10220.053870039113,-0.00379130955366902,2019_late_cycle
2019-08-21,full_v0,10333.253573231968,10188.197613929946,-0.0045794152605224125,2019_late_cycle
2019-08-22,full_v0,10313.817065471198,10141.632261596062,-0.006451768414676984,2019_late_cycle
2019-08-23,full_v0,10425.681934288503,10124.247866198806,0.0,2019_late_cycle
2019-08-26,full_v0,10453.143995513776,10220.208418421522,0.0,2019_late_cycle
2019-08-27,full_v0,10558.83161257554,10300.861503089605,0.0,2019_late_cycle
2019-08-28,full_v0,10573.097151771184,10381.417594415465,0.0,2019_late_cycle
2019-08-29,full_v0,10538.764452838634,10420.08836696086,-0.0032471752070111215,2019_late_cycle
2019-08-30,full_v0,10544.348177520244,10357.163967463088,-0.0027190683901097135,2019_late_cycle
2019-09-03,full_v0,10694.767836072064,10449.327194458414,0.0,2019_late_cycle
2019-09-04,full_v0,10778.7146877763,10697.39678134633,0.0,2019_late_cycle
2019-09-05,full_v0,10577.395328105775,10581.81913296967,-0.01867749221517423,2019_late_cycle
2019-09-06,full_v0,10472.838480864719,10542.406413283781,-0.028377799744385368,2019_late_cycle
2019-09-09,full_v0,10456.852696174923,10654.44338388111,-0.029860887955999837,2019_late_cycle
2019-09-10,full_v0,10437.587106543351,10643.661900121137,-0.03164826151487321,2019_late_cycle
2019-09-11,full_v0,10468.895737019837,10595.970793101262,-0.028743589540209058,2019_late_cycle
2019-09-12,full_v0,10469.645332856287,10631.86146186301,-0.028674045456506647,2019_late_cycle
2019-09-13,full_v0,10353.612287658516,10629.250578997764,-0.03943906230302918,2019_late_cycle
2019-09-16,full_v0,10443.462249618067,10927.598903938455,-0.0311031925298505,2019_late_cycle
2019-09-17,full_v0,10467.351197638234,10821.539596075714,-0.028886884861250683,2019_late_cycle
2019-09-18,full_v0,10402.788311003027,10718.145589269172,-0.034876735089722444,2019_late_cycle
2019-09-19,full_v0,10424.323467598626,10695.661945182528,-0.03287880145668709,2019_late_cycle
2019-09-20,full_v0,10483.353058426303,10704.41596466354,-0.027402305182542275,2019_late_cycle
2019-09-23,full_v0,10608.782052209162,10818.260070322955,-0.015765575069896953,2019_late_cycle
2019-09-24,full_v0,10612.201316234285,10744.25124111539,-0.015448351344789946,2019_late_cycle
2019-09-25,full_v0,10451.948428991991,10640.47317516753,-0.03031588350277814,2019_late_cycle
2019-09-26,full_v0,10444.956585072905,10568.058735282413,-0.030964554900214436,2019_late_cycle
2019-09-27,full_v0,10382.953553090207,10482.800205286605,-0.03671691348643924,2019_late_cycle
2019-09-30,full_v0,10272.84175149311,10307.249958797393,-0.046932584351349504,2019_late_cycle
2019-10-01,full_v0,10288.349982351268,10292.518447600487,-0.045493801406686796,2019_late_cycle
2019-10-02,full_v0,10319.008357757068,10281.520616854805,-0.04264945713245083,2019_late_cycle
2019-10-03,full_v0,10341.786195397035,10332.876690543224,-0.04053623321849009,2019_late_cycle
2019-10-04,full_v0,10320.295166177211,10351.247544028209,-0.04253007291481281,2019_late_cycle
2019-10-07,full_v0,10264.648513311657,10284.339881452417,-0.04769271563033639,2019_late_cycle
2019-10-08,full_v0,10311.097165782116,10304.698476836564,-0.04338342145047147,2019_late_cycle
2019-10-09,full_v0,10320.022600018041,10283.82733832827,-0.04255536036021468,2019_late_cycle
2019-10-10,full_v0,10279.400535610961,10271.56461557646,-0.046324090267607865,2019_late_cycle
2019-10-11,full_v0,10302.454150700372,10347.402918387254,-0.04418528097937646,2019_late_cycle
2019-10-14,full_v0,10313.694538757854,10382.738911673528,-0.043142449029271335,2019_late_cycle
2019-10-15,full_v0,10310.160649814447,10365.9076197029,-0.04347030713163069,2019_late_cycle
2019-10-16,full_v0,10321.328962171532,10332.395405587062,-0.04243416203635775,2019_late_cycle
2019-10-17,full_v0,10316.327011168136,10395.832348533935,-0.0428982202425805,2019_late_cycle
2019-10-18,full_v0,10318.644937199186,10430.78563030524,-0.042683173634687654,2019_late_cycle
2019-10-21,full_v0,10297.064329261739,10365.758701973655,-0.04468532403597092,2019_late_cycle
2019-10-22,full_v0,10297.014677437775,10372.446926061803,-0.04468993050579606,2019_late_cycle
2019-10-23,full_v0,10310.61723736349,10436.5337504068,-0.043427947020776014,2019_late_cycle
2019-10-24,full_v0,10326.304250381125,10508.490100611989,-0.04197257748256722,2019_late_cycle
2019-10-25,full_v0,10341.831863343179,10566.8993968261,-0.04053199635468352,2019_late_cycle
2019-10-28,full_v0,10330.954842864452,10585.652243817294,-0.041541116717713544,2019_late_cycle
2019-10-29,full_v0,10312.083936116922,10605.355441805446,-0.04329187339827867,2019_late_cycle
2019-10-30,full_v0,10339.917169165474,10650.539396679364,-0.040709632949877506,2019_late_cycle
2019-10-31,full_v0,10367.172775059738,10592.499067187306,-0.03818098211498955,2019_late_cycle
2019-11-01,full_v0,10410.554757704102,10729.125122339743,-0.03415619957820326,2019_late_cycle
2019-11-04,full_v0,10416.175461777211,10815.214137169396,-0.03363473628355995,2019_late_cycle
2019-11-05,full_v0,10486.362675240329,10834.986065282945,-0.02712308665777352,2019_late_cycle
2019-11-06,full_v0,10429.801664158702,10768.337382428985,-0.03237055935929789,2019_late_cycle
2019-11-07,full_v0,10476.38141419183,10702.530015754783,-0.028049102545346427,2019_late_cycle
2019-11-08,full_v0,10462.027264613142,10666.101595786637,-0.029380815091274548,2019_late_cycle
2019-11-11,full_v0,10416.98509157375,10528.798262713124,-0.03355962252278322,2019_late_cycle
2019-11-12,full_v0,10444.57738212298,10534.310298301762,-0.03099973562082059,2019_late_cycle
2019-11-13,full_v0,10419.841979248517,10581.023685632495,-0.03329457351114107,2019_late_cycle
2019-11-14,full_v0,10402.829377881204,10560.005078084147,-0.03487292509202167,2019_late_cycle
2019-11-15,full_v0,10412.068822731133,10597.256081160738,-0.03401573152882187,2019_late_cycle
2019-11-18,full_v0,10372.129151607303,10483.288283020574,-0.03772115209896865,2019_late_cycle
2019-11-19,full_v0,10402.035886404119,10433.062271536426,-0.03494654161310695,2019_late_cycle
2019-11-20,full_v0,10387.003784298993,10504.623175084542,-0.0363411515031129,2019_late_cycle
2019-11-21,full_v0,10378.09270067896,10539.180207809763,-0.03716788120866299,2019_late_cycle
2019-11-22,full_v0,10393.113238609589,10569.374079984857,-0.03577434419003667,2019_late_cycle
2019-11-25,full_v0,10433.552091895748,10494.00671147491,-0.03202261177503729,2019_late_cycle
2019-11-26,full_v0,10463.309741477846,10519.487422665401,-0.029261832735599014,2019_late_cycle
2019-11-27,full_v0,10459.15872305851,10462.593667624536,-0.029646945296750937,2019_late_cycle
2019-11-29,full_v0,10424.573402001415,10263.881601464675,-0.03285561368244605,2019_late_cycle
2019-12-02,full_v0,10401.056041648866,10259.45518363384,-0.035037447141607836,2019_late_cycle
2019-12-03,full_v0,10424.618251889622,10377.770851113912,-0.03285145271432466,2019_late_cycle
2019-12-04,full_v0,10440.591988884076,10406.30883331708,-0.031369482232949,2019_late_cycle
2019-12-05,full_v0,10459.83971248942,10428.736992025853,-0.029583766202523454,2019_late_cycle
2019-12-06,full_v0,10526.592711618885,10408.282438515032,-0.023390727323299165,2019_late_cycle
2019-12-09,full_v0,10543.762314809612,10351.680733001087,-0.02179780982913837,2019_late_cycle
2019-12-10,full_v0,10590.045515686295,10401.470845346068,-0.01750386549371863,2019_late_cycle
2019-12-11,full_v0,10630.450694215053,10418.72222652457,-0.013755257269161048,2019_late_cycle
2019-12-12,full_v0,10669.512076401177,10533.901657533233,-0.010131320341836836,2019_late_cycle
2019-12-13,full_v0,10647.625761572956,10510.959495924779,-0.01216183283448502,2019_late_cycle
2019-12-16,full_v0,10725.894639841277,10613.054568075475,-0.004900403198808467,2019_late_cycle
2019-12-17,full_v0,10699.25173242732,10589.434555107691,-0.007372210662473178,2019_late_cycle
2019-12-18,full_v0,10696.715401038391,10567.604702684854,-0.0076075199235863256,2019_late_cycle
2019-12-19,full_v0,10692.08028571209,10583.438094953344,-0.008037544788383588,2019_late_cycle
2019-12-20,full_v0,10689.5905019179,10594.116739888035,-0.008268535575904234,2019_late_cycle
2019-12-23,full_v0,10683.915723110342,10561.355428560002,-0.008795015677840134,2019_late_cycle
2019-12-24,full_v0,10748.259519062623,10625.39455953035,-0.002825491683921655,2019_late_cycle
2019-12-26,full_v0,10802.253641217694,10739.13303169618,0.0,2019_late_cycle
2019-12-27,full_v0,10808.48344218823,10711.243403003913,0.0,2019_late_cycle
2019-12-30,full_v0,10814.373626552006,10683.232237350667,0.0,2019_late_cycle
2019-12-31,full_v0,10805.440214273718,10654.088145007674,-0.0008260683962640902,2019_late_cycle
2020-01-02,full_v0,10816.274996772963,10649.664218774162,0.0,2020_covid_shock_recovery
2020-01-03,full_v0,10824.834699175079,10673.519648948204,0.0,2020_covid_shock_recovery
2020-01-06,full_v0,10869.134287794082,10728.152916226445,0.0,2020_covid_shock_recovery
2020-01-07,full_v0,10890.798546659777,10768.11491015112,0.0,2020_covid_shock_recovery
2020-01-08,full_v0,10848.707672631834,10664.813938030597,-0.003864810633270932,2020_covid_shock_recovery
2020-01-09,full_v0,10837.069542140853,10612.434687962426,-0.004933431124332199,2020_covid_shock_recovery
2020-01-10,full_v0,10887.794251872172,10693.300444256653,-0.0002758562445842605,2020_covid_shock_recovery
2020-01-13,full_v0,10842.148144370423,10647.395765941243,-0.004467110660519524,2020_covid_shock_recovery
2020-01-14,full_v0,10856.904768108847,10646.78135888348,-0.0031121481501763526,2020_covid_shock_recovery
2020-01-15,full_v0,10885.075058129172,10620.08347406179,-0.0005255343312139393,2020_covid_shock_recovery
2020-01-16,full_v0,10844.048778545159,10563.22426831647,-0.004292593230361019,2020_covid_shock_recovery
2020-01-17,full_v0,10880.298496269395,10535.467089946811,-0.0009641212575363101,2020_covid_shock_recovery
2020-01-21,full_v0,10882.12081222619,10392.650031625932,-0.0007967950556065917,2020_covid_shock_recovery
2020-01-22,full_v0,10875.388024951744,10337.767797982871,-0.001415003834843609,2020_covid_shock_recovery
2020-01-23,full_v0,10875.278165471296,10275.253183022485,-0.0014250912017136352,2020_covid_shock_recovery
2020-01-24,full_v0,10859.83436543316,10195.827712444714,-0.0028431506738422208,2020_covid_shock_recovery
2020-01-27,full_v0,10831.362050161462,10078.13111363083,-0.005457496642112147,2020_covid_shock_recovery
2020-01-28,full_v0,10806.525558611334,10051.83069107063,-0.007737998980275718,2020_covid_shock_recovery
2020-01-29,full_v0,10796.893778524043,10005.792638819135,-0.008622395110277181,2020_covid_shock_recovery
2020-01-30,full_v0,10772.618997647989,9957.570644820958,-0.010851320819632027,2020_covid_shock_recovery
2020-01-31,full_v0,10774.107604174995,9919.814673915052,-0.010714636028280267,2020_covid_shock_recovery
2020-02-03,full_v0,10706.325423487944,9799.51910208277,-0.016938438662829847,2020_covid_shock_recovery
2020-02-04,full_v0,10662.32825239778,9844.134728768026,-0.020978286696164195,2020_covid_shock_recovery
2020-02-05,full_v0,10669.718136490346,9913.495545061985,-0.020299742872136317,2020_covid_shock_recovery
2020-02-06,full_v0,10730.555465122841,9954.423920481897,-0.014713620938850425,2020_covid_shock_recovery
2020-02-07,full_v0,10743.280447450892,9891.449677230394,-0.013545205025771945,2020_covid_shock_recovery
2020-02-10,full_v0,10756.275045406263,9809.146087304336,-0.012352032835532767,2020_covid_shock_recovery
2020-02-11,full_v0,10729.167097094729,9844.05384985043,-0.014841101767934184,2020_covid_shock_recovery
2020-02-12,full_v0,10710.630930967674,9938.033415029051,-0.016543104247149887,2020_covid_shock_recovery
2020-02-13,full_v0,10761.785980112534,9967.186311971369,-0.011846015330694959,2020_covid_shock_recovery
2020-02-14,full_v0,10794.078609806395,9996.418829094224,-0.00888088567968659,2020_covid_shock_recovery
2020-02-18,full_v0,10915.883760880653,10170.012958366293,0.0,2020_covid_shock_recovery
2020-02-19,full_v0,10959.80227216622,10257.606024630313,0.0,2020_covid_shock_recovery
2020-02-20,full_v0,10943.105536065219,10203.265011724763,-0.0015234523111246068,2020_covid_shock_recovery
2020-02-21,full_v0,11015.75603394036,10220.480833962989,0.0,2020_covid_shock_recovery
2020-02-24,full_v0,10994.928500842201,10078.890508797129,-0.0018907039184590246,2020_covid_shock_recovery
2020-02-25,full_v0,10850.907207245296,9910.305153091209,-0.014964821859448585,2020_covid_shock_recovery
2020-02-26,full_v0,10847.854244642971,9854.92646650712,-0.015241966940813811,2020_covid_shock_recovery
2020-02-27,full_v0,10777.648971485954,9666.86695747875,-0.021615135785576722,2020_covid_shock_recovery
2020-02-28,full_v0,10519.498998420782,9393.919227542496,-0.04504974819618135,2020_covid_shock_recovery
2020-03-02,full_v0,10573.409966513102,9605.6504293225,-0.04015576108116037,2020_covid_shock_recovery
2020-03-03,full_v0,10700.324974309506,9734.432171588784,-0.028634535719472054,2020_covid_shock_recovery
2020-03-04,full_v0,10685.662647049368,9759.281336816231,-0.029965568034908463,2020_covid_shock_recovery
2020-03-05,full_v0,10717.973579236752,9677.35762074662,-0.027032411918539,2020_covid_shock_recovery
2020-03-06,full_v0,10677.055631964087,9454.210322008472,-0.030746904790984075,2020_covid_shock_recovery
2020-03-09,full_v0,10627.284221540198,9051.398707506014,-0.035265106743763375,2020_covid_shock_recovery
2020-03-10,full_v0,10607.329636727567,9320.485668084923,-0.03707656523568614,2020_covid_shock_recovery
2020-03-11,full_v0,10559.203565968523,9144.302831337738,-0.04144540479701675,2020_covid_shock_recovery
2020-03-12,full_v0,10302.750483773632,8779.487710936588,-0.064725975046098,2020_covid_shock_recovery
2020-03-13,full_v0,10197.810199729716,8815.19920398487,-0.07425235559779042,2020_covid_shock_recovery
2020-03-16,full_v0,10031.643591889326,8219.050267287721,-0.0893368043935352,2020_covid_shock_recovery
2020-03-17,full_v0,10070.748889716646,8052.245019110116,-0.08578686213747633,2020_covid_shock_recovery
2020-03-18,full_v0,10024.280478069018,7566.872966474085,-0.09000522095955399,2020_covid_shock_recovery
2020-03-19,full_v0,10000.925318374402,7784.168064076656,-0.09212538044952967,2020_covid_shock_recovery
2020-03-20,full_v0,10072.69336378957,7669.719930728367,-0.08561034460504968,2020_covid_shock_recovery
2020-03-23,full_v0,10290.69495281176,7802.965188993456,-0.06582036483874854,2020_covid_shock_recovery
2020-03-24,full_v0,10528.009627864125,8157.343645114601,-0.04427716123827108,2020_covid_shock_recovery
2020-03-25,full_v0,10477.592831452681,8174.139607989315,-0.0488539507256297,2020_covid_shock_recovery
2020-03-26,full_v0,10475.618559002076,8071.1497815055145,-0.049033173326831214,2020_covid_shock_recovery
2020-03-27,full_v0,10380.11814865052,7899.128347335973,-0.05770261099931717,2020_covid_shock_recovery
2020-03-30,full_v0,10370.493020452812,7810.208455577697,-0.05857637110875058,2020_covid_shock_recovery
2020-03-31,full_v0,10275.903312072776,7756.764158024864,-0.06716313611049873,2020_covid_shock_recovery
2020-04-01,full_v0,10210.593104229,7695.115806251372,-0.07309193551768878,2020_covid_shock_recovery
2020-04-02,full_v0,10257.414688776176,7976.9514005679375,-0.0688415159910657,2020_covid_shock_recovery
2020-04-03,full_v0,10239.68115516016,8232.671524410327,-0.07045134953870213,2020_covid_shock_recovery
2020-04-06,full_v0,10371.591274580936,8348.243558140435,-0.05847667262916001,2020_covid_shock_recovery
2020-04-07,full_v0,10410.890680864748,8406.958663815058,-0.054909109389494226,2020_covid_shock_recovery
2020-04-08,full_v0,10392.46508700741,8408.079275348424,-0.05658176751668653,2020_covid_shock_recovery
2020-04-09,full_v0,10445.768719413538,8360.983765561135,-0.05174291376557816,2020_covid_shock_recovery
2020-04-13,full_v0,10457.580658333287,8353.407585772946,-0.050670637030022614,2020_covid_shock_recovery
2020-04-14,full_v0,10488.531068712507,8269.021503281747,-0.04786098780723114,2020_covid_shock_recovery
2020-04-15,full_v0,10455.211486853836,8099.560493331246,-0.05088570819464833,2020_covid_shock_recovery
2020-04-16,full_v0,10443.044615509969,8153.078903361751,-0.05199020536273913,2020_covid_shock_recovery
2020-04-17,full_v0,10415.314297774985,8127.728996730519,-0.05450753759572835,2020_covid_shock_recovery
2020-04-20,full_v0,10411.595839073942,8071.058573131682,-0.05484509578870089,2020_covid_shock_recovery
2020-04-21,full_v0,10358.844837996185,7594.2160365719965,-0.0596337821861872,2020_covid_shock_recovery
2020-04-22,full_v0,10431.007813488079,7576.363467678067,-0.0530828949597858,2020_covid_shock_recovery
2020-04-23,full_v0,10494.527634964372,7614.907457599057,-0.04731662514765622,2020_covid_shock_recovery
2020-04-24,full_v0,10424.412556464596,7534.394300384686,-0.053681606206037014,2020_covid_shock_recovery
2020-04-27,full_v0,10381.130528511878,7370.889398479489,-0.057610708105113706,2020_covid_shock_recovery
2020-04-28,full_v0,10394.574162200955,7342.032631295231,-0.0563903076489255,2020_covid_shock_recovery
2020-04-29,full_v0,10417.651566371533,7410.752710064305,-0.05429536254488787,2020_covid_shock_recovery
2020-04-30,full_v0,10432.058702596096,7503.679318130102,-0.05298749623229215,2020_covid_shock_recovery
2020-05-01,full_v0,10362.66521284948,7421.912548059605,-0.05928697214051026,2020_covid_shock_recovery
2020-05-04,full_v0,10427.703127151637,7556.005060504997,-0.05338289128561746,2020_covid_shock_recovery
2020-05-05,full_v0,10433.400010441634,7753.4223547677775,-0.052865733564218864,2020_covid_shock_recovery
2020-05-06,full_v0,10426.529584369515,7621.934169321654,-0.053489424398597385,2020_covid_shock_recovery
2020-05-07,full_v0,10475.652085458169,7635.053392276643,-0.049030129826594826,2020_covid_shock_recovery
2020-05-08,full_v0,10535.546197788957,7689.598133289317,-0.04359299848978515,2020_covid_shock_recovery
2020-05-11,full_v0,10429.832776278814,7633.478620899584,-0.0531895637354598,2020_covid_shock_recovery
2020-05-12,full_v0,10442.81271951032,7527.093067331642,-0.05201125666406903,2020_covid_shock_recovery
2020-05-13,full_v0,10453.928725552694,7450.800431798802,-0.05100215606233782,2020_covid_shock_recovery
2020-05-14,full_v0,10472.932049426872,7541.24518531169,-0.04927705214612654,2020_covid_shock_recovery
2020-05-15,full_v0,10515.293374094317,7655.724822307309,-0.04543153082766915,2020_covid_shock_recovery
2020-05-18,full_v0,10576.937163589653,7912.840311665961,-0.039835565439056086,2020_covid_shock_recovery
2020-05-19,full_v0,10599.202676629955,7976.385464409771,-0.0378143230502721,2020_covid_shock_recovery
2020-05-20,full_v0,10659.519944985965,8022.885400978667,-0.032338778006412494,2020_covid_shock_recovery
2020-05-21,full_v0,10578.772397108163,7985.110557651288,-0.039668964661691786,2020_covid_shock_recovery
2020-05-22,full_v0,10565.63532108787,7939.862894636911,-0.04086153610025822,2020_covid_shock_recovery
2020-05-26,full_v0,10555.234589018191,7993.271371845313,-0.04180570480167389,2020_covid_shock_recovery
2020-05-27,full_v0,10509.68252750371,7906.103377430116,-0.04594087821819948,2020_covid_shock_recovery
2020-05-28,full_v0,10520.95006665678,7880.775315484307,-0.0449180215828171,2020_covid_shock_recovery
2020-05-29,full_v0,10635.723896837088,8015.493745911132,-0.03449896093671334,2020_covid_shock_recovery
2020-06-01,full_v0,10711.59480475558,8043.401039224338,-0.027611471082659933,2020_covid_shock_recovery
2020-06-02,full_v0,10653.533894311173,8054.649030773101,-0.0328821860717643,2020_covid_shock_recovery
